user_id,event_type,event_time,event_params
878973,email_submit,2024-04-15T13:00:08,{}
879039,funnel_start,2024-04-15T13:10:08,"{""funnel_type"": ""fasting""}"
878973,paywall_show,2024-04-15T13:10:11,{}
879039,profile_start,2024-04-15T13:10:14,{}
879039,email_submit,2024-04-15T13:10:43,{}
879039,paywall_show,2024-04-15T13:21:46,{}
879165,funnel_start,2024-04-15T13:33:00,"{""funnel_type"": ""activity""}"
879165,profile_start,2024-04-15T13:33:05,{}
879165,email_submit,2024-04-15T13:33:27,{}
879165,experiment_exposure,2024-04-15T13:39:34,"{""experiment_name"": ""exp_2"", ""experiment_group"": ""test""}"
879165,paywall_show,2024-04-15T13:39:34,{}
880164,funnel_start,2024-04-15T16:23:02,"{""funnel_type"": ""fasting""}"
880500,funnel_start,2024-04-15T17:18:45,"{""funnel_type"": ""activity""}"
880549,funnel_start,2024-04-15T17:24:48,"{""funnel_type"": ""activity""}"
880549,profile_start,2024-04-15T17:24:57,{}
880549,email_submit,2024-04-15T17:25:15,{}
880556,funnel_start,2024-04-15T17:25:51,"{""funnel_type"": ""fasting""}"
880776,experiment_exposure,2024-04-15T18:00:25,"{""experiment_name"": ""exp_8"", ""experiment_group"": ""test""}"
880776,funnel_start,2024-04-15T18:00:25,"{""funnel_type"": ""fasting""}"
880776,profile_start,2024-04-15T18:00:42,{}
880776,email_submit,2024-04-15T18:01:08,{}
880787,funnel_start,2024-04-15T18:02:15,"{""funnel_type"": ""fasting""}"
880787,profile_start,2024-04-15T18:02:19,{}
880787,email_submit,2024-04-15T18:03:11,{}
880776,paywall_show,2024-04-15T18:08:16,{}
880864,funnel_start,2024-04-15T18:13:02,"{""funnel_type"": ""fasting""}"
880864,profile_start,2024-04-15T18:13:08,{}
880864,email_submit,2024-04-15T18:13:45,{}
881162,funnel_start,2024-04-15T18:59:39,"{""funnel_type"": ""fasting""}"
881162,profile_start,2024-04-15T18:59:44,{}
881162,email_submit,2024-04-15T18:59:59,{}
881162,paywall_show,2024-04-15T19:09:20,{}
881261,funnel_start,2024-04-15T19:16:23,"{""funnel_type"": ""yoga""}"
881261,profile_start,2024-04-15T19:16:34,{}
881261,paywall_show,2024-04-15T19:22:01,{}
881794,funnel_start,2024-04-15T20:34:24,"{""funnel_type"": ""yoga""}"
882362,funnel_start,2024-04-15T21:48:35,"{""funnel_type"": ""fasting""}"
882362,experiment_exposure,2024-04-15T21:48:35,"{""experiment_name"": ""exp_8"", ""experiment_group"": ""test""}"
882362,profile_start,2024-04-15T21:48:44,{}
882362,email_submit,2024-04-15T21:48:57,{}
882362,paywall_show,2024-04-15T21:58:25,{}
882681,funnel_start,2024-04-15T22:27:50,"{""funnel_type"": ""fasting""}"
882681,profile_start,2024-04-15T22:27:57,{}
882681,email_submit,2024-04-15T22:28:23,{}
882681,paywall_show,2024-04-15T22:33:17,{}
882681,payment_done,2024-04-15T22:35:44,{}
882681,experiment_exposure,2024-04-15T22:35:44,"{""experiment_name"": ""exp_6"", ""experiment_group"": ""control""}"
883019,funnel_start,2024-04-15T23:03:43,"{""funnel_type"": ""yoga""}"
883019,profile_start,2024-04-15T23:03:55,{}
883019,experiment_exposure,2024-04-15T23:15:41,"{""experiment_name"": ""exp_2"", ""experiment_group"": ""test""}"
883019,paywall_show,2024-04-15T23:15:41,{}
883200,funnel_start,2024-04-15T23:27:01,"{""funnel_type"": ""activity""}"
883249,funnel_start,2024-04-15T23:34:47,"{""funnel_type"": ""fasting""}"
883249,profile_start,2024-04-15T23:35:11,{}
883249,email_submit,2024-04-15T23:35:49,{}
883265,funnel_start,2024-04-15T23:36:44,"{""funnel_type"": ""activity""}"
883249,paywall_show,2024-04-15T23:42:21,{}
884148,funnel_start,2024-04-16T01:52:56,"{""funnel_type"": ""fasting""}"
884148,profile_start,2024-04-16T01:53:04,{}
884148,email_submit,2024-04-16T01:53:31,{}
884338,funnel_start,2024-04-16T02:30:58,"{""funnel_type"": ""activity""}"
884338,profile_start,2024-04-16T02:31:05,{}
884424,funnel_start,2024-04-16T02:48:33,"{""funnel_type"": ""fasting""}"
884424,profile_start,2024-04-16T02:48:38,{}
884424,email_submit,2024-04-16T02:48:55,{}
884590,funnel_start,2024-04-16T03:30:08,"{""funnel_type"": ""fasting""}"
884685,funnel_start,2024-04-16T03:55:37,"{""funnel_type"": ""fasting""}"
884685,profile_start,2024-04-16T03:55:48,{}
884685,email_submit,2024-04-16T03:56:17,{}
885300,funnel_start,2024-04-16T06:48:16,"{""funnel_type"": ""fasting""}"
885300,profile_start,2024-04-16T06:48:24,{}
885300,email_submit,2024-04-16T06:48:40,{}
885300,experiment_exposure,2024-04-16T06:55:32,"{""experiment_name"": ""exp_2"", ""experiment_group"": ""control""}"
885300,paywall_show,2024-04-16T06:55:32,{}
885300,payment_done,2024-04-16T07:00:31,{}
885522,funnel_start,2024-04-16T07:40:58,"{""funnel_type"": ""activity""}"
885522,profile_start,2024-04-16T07:41:04,{}
885522,email_submit,2024-04-16T07:41:26,{}
885767,funnel_start,2024-04-16T08:26:03,"{""funnel_type"": ""yoga""}"
885767,profile_start,2024-04-16T08:26:13,{}
885767,paywall_show,2024-04-16T08:32:28,{}
885804,funnel_start,2024-04-16T08:33:08,"{""funnel_type"": ""activity""}"
885804,profile_start,2024-04-16T08:33:17,{}
885937,funnel_start,2024-04-16T08:57:12,"{""funnel_type"": ""activity""}"
885937,experiment_exposure,2024-04-16T08:57:12,"{""experiment_name"": ""exp_8"", ""experiment_group"": ""test""}"
885999,funnel_start,2024-04-16T09:08:38,"{""funnel_type"": ""activity""}"
885999,profile_start,2024-04-16T09:08:44,{}
885999,email_submit,2024-04-16T09:09:28,{}
886860,funnel_start,2024-04-16T11:37:27,"{""funnel_type"": ""activity""}"
886872,funnel_start,2024-04-16T11:39:52,"{""funnel_type"": ""activity""}"
886872,profile_start,2024-04-16T11:39:57,{}
886872,email_submit,2024-04-16T11:40:19,{}
886916,funnel_start,2024-04-16T11:46:24,"{""funnel_type"": ""activity""}"
886916,profile_start,2024-04-16T11:46:31,{}
886916,email_submit,2024-04-16T11:46:51,{}
886932,funnel_start,2024-04-16T11:49:06,"{""funnel_type"": ""fasting""}"
886932,profile_start,2024-04-16T11:49:26,{}
886932,email_submit,2024-04-16T11:49:48,{}
886916,paywall_show,2024-04-16T11:54:18,{}
887064,funnel_start,2024-04-16T12:10:10,"{""funnel_type"": ""fasting""}"
887064,profile_start,2024-04-16T12:10:19,{}
887064,email_submit,2024-04-16T12:10:44,{}
887064,paywall_show,2024-04-16T12:18:36,{}
887125,funnel_start,2024-04-16T12:22:26,"{""funnel_type"": ""activity""}"
887154,funnel_start,2024-04-16T12:27:00,"{""funnel_type"": ""fasting""}"
887154,profile_start,2024-04-16T12:27:05,{}
887311,funnel_start,2024-04-16T12:55:35,"{""funnel_type"": ""fasting""}"
887311,profile_start,2024-04-16T12:55:40,{}
887311,email_submit,2024-04-16T12:56:23,{}
888211,funnel_start,2024-04-16T15:39:22,"{""funnel_type"": ""fasting""}"
888211,profile_start,2024-04-16T15:39:32,{}
888211,email_submit,2024-04-16T15:40:06,{}
888211,paywall_show,2024-04-16T15:45:41,{}
888610,funnel_start,2024-04-16T16:43:43,"{""funnel_type"": ""activity""}"
888610,experiment_exposure,2024-04-16T16:43:43,"{""experiment_name"": ""exp_8"", ""experiment_group"": ""control""}"
888610,profile_start,2024-04-16T16:43:53,{}
888610,email_submit,2024-04-16T16:44:26,{}
888610,paywall_show,2024-04-16T16:48:59,{}
888744,funnel_start,2024-04-16T17:09:37,"{""funnel_type"": ""fasting""}"
888744,profile_start,2024-04-16T17:09:49,{}
888744,email_submit,2024-04-16T17:10:11,{}
888744,paywall_show,2024-04-16T17:19:11,{}
888917,funnel_start,2024-04-16T17:37:54,"{""funnel_type"": ""activity""}"
888917,profile_start,2024-04-16T17:38:04,{}
888917,email_submit,2024-04-16T17:38:24,{}
888917,paywall_show,2024-04-16T17:42:37,{}
888917,experiment_exposure,2024-04-16T17:42:37,"{""experiment_name"": ""exp_2"", ""experiment_group"": ""control""}"
889145,funnel_start,2024-04-16T18:11:42,"{""funnel_type"": ""fasting""}"
889145,profile_start,2024-04-16T18:11:53,{}
889145,email_submit,2024-04-16T18:12:21,{}
889145,experiment_exposure,2024-04-16T18:18:27,"{""experiment_name"": ""exp_2"", ""experiment_group"": ""control""}"
889145,paywall_show,2024-04-16T18:18:27,{}
889358,funnel_start,2024-04-16T18:43:47,"{""funnel_type"": ""yoga""}"
889358,profile_start,2024-04-16T18:44:00,{}
889358,paywall_show,2024-04-16T18:53:05,{}
889358,payment_done,2024-04-16T18:54:15,{}
889358,email_submit,2024-04-16T18:54:30,{}
889659,funnel_start,2024-04-16T19:25:53,"{""funnel_type"": ""activity""}"
889822,funnel_start,2024-04-16T19:48:47,"{""funnel_type"": ""fasting""}"
889822,profile_start,2024-04-16T19:49:05,{}
889827,funnel_start,2024-04-16T19:49:41,"{""funnel_type"": ""fasting""}"
889822,email_submit,2024-04-16T19:49:55,{}
889822,paywall_show,2024-04-16T20:05:13,{}
890140,funnel_start,2024-04-16T20:26:54,"{""funnel_type"": ""fasting""}"
890426,funnel_start,2024-04-16T21:02:47,"{""funnel_type"": ""fasting""}"
890426,profile_start,2024-04-16T21:03:10,{}
890426,email_submit,2024-04-16T21:03:46,{}
890788,funnel_start,2024-04-16T21:51:22,"{""funnel_type"": ""fasting""}"
890788,profile_start,2024-04-16T21:51:29,{}
890788,email_submit,2024-04-16T21:51:42,{}
890814,funnel_start,2024-04-16T21:54:28,"{""funnel_type"": ""activity""}"
890814,profile_start,2024-04-16T21:54:33,{}
890814,email_submit,2024-04-16T21:54:46,{}
890814,paywall_show,2024-04-16T22:04:50,{}
890906,funnel_start,2024-04-16T22:05:27,"{""funnel_type"": ""fasting""}"
890906,profile_start,2024-04-16T22:05:44,{}
890906,email_submit,2024-04-16T22:05:54,{}
890906,experiment_exposure,2024-04-16T22:27:37,"{""experiment_name"": ""exp_2"", ""experiment_group"": ""test""}"
890906,paywall_show,2024-04-16T22:27:37,{}
891364,funnel_start,2024-04-16T22:56:22,"{""funnel_type"": ""fasting""}"
891364,profile_start,2024-04-16T22:56:29,{}
891364,email_submit,2024-04-16T22:56:49,{}
891364,paywall_show,2024-04-16T23:03:45,{}
891460,funnel_start,2024-04-16T23:07:49,"{""funnel_type"": ""fasting""}"
891460,profile_start,2024-04-16T23:07:58,{}
891460,email_submit,2024-04-16T23:08:13,{}
891556,funnel_start,2024-04-16T23:20:40,"{""funnel_type"": ""fasting""}"
891556,profile_start,2024-04-16T23:20:53,{}
891556,email_submit,2024-04-16T23:21:13,{}
891460,experiment_exposure,2024-04-16T23:29:29,"{""experiment_name"": ""exp_2"", ""experiment_group"": ""test""}"
891460,paywall_show,2024-04-16T23:29:29,{}
891556,experiment_exposure,2024-04-16T23:32:42,"{""experiment_name"": ""exp_2"", ""experiment_group"": ""test""}"
891556,paywall_show,2024-04-16T23:32:42,{}
892183,funnel_start,2024-04-17T00:46:14,"{""funnel_type"": ""fasting""}"
892183,profile_start,2024-04-17T00:46:37,{}
892183,email_submit,2024-04-17T00:46:59,{}
892183,paywall_show,2024-04-17T00:58:58,{}
892518,funnel_start,2024-04-17T01:41:51,"{""funnel_type"": ""fasting""}"
892518,profile_start,2024-04-17T01:42:01,{}
892518,email_submit,2024-04-17T01:42:40,{}
892518,paywall_show,2024-04-17T01:47:07,{}
892636,funnel_start,2024-04-17T02:01:58,"{""funnel_type"": ""fasting""}"
892655,funnel_start,2024-04-17T02:04:46,"{""funnel_type"": ""fasting""}"
892655,profile_start,2024-04-17T02:04:51,{}
892655,email_submit,2024-04-17T02:05:20,{}
892655,paywall_show,2024-04-17T02:09:27,{}
892873,funnel_start,2024-04-17T02:49:12,"{""funnel_type"": ""activity""}"
892977,funnel_start,2024-04-17T03:16:04,"{""funnel_type"": ""fasting""}"
892977,profile_start,2024-04-17T03:16:20,{}
892977,email_submit,2024-04-17T03:16:56,{}
892977,experiment_exposure,2024-04-17T03:23:02,"{""experiment_name"": ""exp_2"", ""experiment_group"": ""test""}"
892977,paywall_show,2024-04-17T03:23:02,{}
893310,funnel_start,2024-04-17T04:44:48,"{""funnel_type"": ""activity""}"
893310,profile_start,2024-04-17T04:44:52,{}
893310,email_submit,2024-04-17T04:45:27,{}
893310,experiment_exposure,2024-04-17T04:51:17,"{""experiment_name"": ""exp_2"", ""experiment_group"": ""control""}"
893310,paywall_show,2024-04-17T04:51:17,{}
893770,funnel_start,2024-04-17T06:52:15,"{""funnel_type"": ""fasting""}"
893770,profile_start,2024-04-17T06:52:20,{}
893770,email_submit,2024-04-17T06:53:06,{}
893770,paywall_show,2024-04-17T06:56:40,{}
894170,funnel_start,2024-04-17T08:16:28,"{""funnel_type"": ""activity""}"
894170,profile_start,2024-04-17T08:16:35,{}
894170,email_submit,2024-04-17T08:16:53,{}
894170,paywall_show,2024-04-17T08:24:02,{}
894170,payment_done,2024-04-17T08:25:07,{}
894338,funnel_start,2024-04-17T08:47:27,"{""funnel_type"": ""activity""}"
894338,profile_start,2024-04-17T08:47:36,{}
894338,email_submit,2024-04-17T08:48:03,{}
894649,funnel_start,2024-04-17T09:45:50,"{""funnel_type"": ""fasting""}"
894649,profile_start,2024-04-17T09:45:59,{}
894649,email_submit,2024-04-17T09:46:28,{}
894661,funnel_start,2024-04-17T09:47:31,"{""funnel_type"": ""yoga""}"
894661,profile_start,2024-04-17T09:47:41,{}
894679,funnel_start,2024-04-17T09:49:56,"{""funnel_type"": ""fasting""}"
894661,paywall_show,2024-04-17T09:57:55,{}
894770,funnel_start,2024-04-17T10:05:29,"{""funnel_type"": ""activity""}"
894770,experiment_exposure,2024-04-17T10:05:29,"{""experiment_name"": ""exp_8"", ""experiment_group"": ""control""}"
894770,profile_start,2024-04-17T10:05:33,{}
895016,funnel_start,2024-04-17T10:46:35,"{""funnel_type"": ""fasting""}"
895016,profile_start,2024-04-17T10:46:41,{}
895016,email_submit,2024-04-17T10:46:59,{}
895016,experiment_exposure,2024-04-17T10:51:11,"{""experiment_name"": ""exp_2"", ""experiment_group"": ""control""}"
895016,paywall_show,2024-04-17T10:51:11,{}
895156,funnel_start,2024-04-17T11:11:45,"{""funnel_type"": ""yoga""}"
895156,profile_start,2024-04-17T11:12:03,{}
895211,funnel_start,2024-04-17T11:23:09,"{""funnel_type"": ""activity""}"
895211,profile_start,2024-04-17T11:23:15,{}
895211,email_submit,2024-04-17T11:23:47,{}
895211,paywall_show,2024-04-17T11:27:51,{}
895234,funnel_start,2024-04-17T11:27:57,"{""funnel_type"": ""activity""}"
895234,profile_start,2024-04-17T11:28:09,{}
895211,payment_done,2024-04-17T11:28:47,{}
895234,email_submit,2024-04-17T11:28:48,{}
895234,paywall_show,2024-04-17T11:33:29,{}
895234,payment_done,2024-04-17T11:35:47,{}
895577,funnel_start,2024-04-17T12:30:50,"{""funnel_type"": ""activity""}"
895577,profile_start,2024-04-17T12:30:56,{}
895577,email_submit,2024-04-17T12:31:42,{}
895577,paywall_show,2024-04-17T12:36:42,{}
895958,funnel_start,2024-04-17T13:44:59,"{""funnel_type"": ""fasting""}"
895958,profile_start,2024-04-17T13:45:05,{}
895958,email_submit,2024-04-17T13:45:42,{}
895958,paywall_show,2024-04-17T13:54:44,{}
896180,funnel_start,2024-04-17T14:21:08,"{""funnel_type"": ""fasting""}"
896180,profile_start,2024-04-17T14:21:17,{}
896180,email_submit,2024-04-17T14:21:27,{}
896187,funnel_start,2024-04-17T14:23:08,"{""funnel_type"": ""fasting""}"
896180,paywall_show,2024-04-17T14:27:18,{}
896577,funnel_start,2024-04-17T15:27:01,"{""funnel_type"": ""activity""}"
896577,profile_start,2024-04-17T15:27:06,{}
896827,funnel_start,2024-04-17T16:09:29,"{""funnel_type"": ""activity""}"
896987,funnel_start,2024-04-17T16:41:29,"{""funnel_type"": ""activity""}"
897247,funnel_start,2024-04-17T17:24:57,"{""funnel_type"": ""fasting""}"
897247,profile_start,2024-04-17T17:25:04,{}
897247,email_submit,2024-04-17T17:25:25,{}
897247,paywall_show,2024-04-17T17:29:16,{}
897342,experiment_exposure,2024-04-17T17:40:35,"{""experiment_name"": ""exp_8"", ""experiment_group"": ""test""}"
897342,funnel_start,2024-04-17T17:40:35,"{""funnel_type"": ""fasting""}"
897520,funnel_start,2024-04-17T18:10:04,"{""funnel_type"": ""yoga""}"
897520,profile_start,2024-04-17T18:10:22,{}
897623,funnel_start,2024-04-17T18:26:40,"{""funnel_type"": ""fasting""}"
897760,funnel_start,2024-04-17T18:48:40,"{""funnel_type"": ""fasting""}"
897828,funnel_start,2024-04-17T18:56:13,"{""funnel_type"": ""fasting""}"
897828,profile_start,2024-04-17T18:56:21,{}
897828,email_submit,2024-04-17T18:56:41,{}
897828,paywall_show,2024-04-17T19:05:20,{}
897967,funnel_start,2024-04-17T19:15:14,"{""funnel_type"": ""activity""}"
897967,profile_start,2024-04-17T19:15:27,{}
897967,email_submit,2024-04-17T19:16:33,{}
897967,paywall_show,2024-04-17T19:26:28,{}
898317,funnel_start,2024-04-17T20:12:34,"{""funnel_type"": ""fasting""}"
898317,profile_start,2024-04-17T20:12:39,{}
898317,email_submit,2024-04-17T20:12:57,{}
898317,paywall_show,2024-04-17T20:19:18,{}
898498,funnel_start,2024-04-17T20:38:58,"{""funnel_type"": ""activity""}"
898498,profile_start,2024-04-17T20:39:11,{}
898498,email_submit,2024-04-17T20:39:28,{}
898678,funnel_start,2024-04-17T20:59:33,"{""funnel_type"": ""fasting""}"
898951,funnel_start,2024-04-17T21:31:51,"{""funnel_type"": ""fasting""}"
898951,profile_start,2024-04-17T21:32:01,{}
898951,email_submit,2024-04-17T21:32:22,{}
899027,funnel_start,2024-04-17T21:40:46,"{""funnel_type"": ""fasting""}"
899027,profile_start,2024-04-17T21:40:53,{}
899027,email_submit,2024-04-17T21:41:13,{}
898951,paywall_show,2024-04-17T21:43:40,{}
899027,paywall_show,2024-04-17T21:47:26,{}
899494,funnel_start,2024-04-17T22:36:05,"{""funnel_type"": ""yoga""}"
899589,funnel_start,2024-04-17T22:47:01,"{""funnel_type"": ""activity""}"
899603,funnel_start,2024-04-17T22:49:09,"{""funnel_type"": ""fasting""}"
899603,profile_start,2024-04-17T22:49:14,{}
899699,funnel_start,2024-04-17T22:59:32,"{""funnel_type"": ""activity""}"
899699,profile_start,2024-04-17T22:59:36,{}
899699,email_submit,2024-04-17T22:59:48,{}
899699,paywall_show,2024-04-17T23:17:01,{}
899935,funnel_start,2024-04-17T23:30:47,"{""funnel_type"": ""fasting""}"
900013,funnel_start,2024-04-17T23:40:23,"{""funnel_type"": ""fasting""}"
900046,funnel_start,2024-04-17T23:44:12,"{""funnel_type"": ""activity""}"
900046,profile_start,2024-04-17T23:44:20,{}
900270,funnel_start,2024-04-18T00:10:51,"{""funnel_type"": ""fasting""}"
900270,profile_start,2024-04-18T00:10:56,{}
900270,email_submit,2024-04-18T00:11:19,{}
900489,funnel_start,2024-04-18T00:42:41,"{""funnel_type"": ""fasting""}"
900489,profile_start,2024-04-18T00:42:57,{}
900834,funnel_start,2024-04-18T01:40:42,"{""funnel_type"": ""activity""}"
900834,profile_start,2024-04-18T01:40:52,{}
900834,email_submit,2024-04-18T01:41:46,{}
900834,paywall_show,2024-04-18T01:47:23,{}
900834,payment_done,2024-04-18T01:49:05,{}
901398,funnel_start,2024-04-18T03:39:18,"{""funnel_type"": ""fasting""}"
901398,profile_start,2024-04-18T03:39:24,{}
901398,email_submit,2024-04-18T03:40:11,{}
901398,paywall_show,2024-04-18T04:17:53,{}
901728,funnel_start,2024-04-18T05:15:17,"{""funnel_type"": ""fasting""}"
901728,experiment_exposure,2024-04-18T05:15:17,"{""experiment_name"": ""exp_8"", ""experiment_group"": ""test""}"
901728,profile_start,2024-04-18T05:15:30,{}
901728,email_submit,2024-04-18T05:16:00,{}
901796,funnel_start,2024-04-18T05:33:54,"{""funnel_type"": ""fasting""}"
901796,profile_start,2024-04-18T05:34:03,{}
901796,email_submit,2024-04-18T05:34:52,{}
901728,paywall_show,2024-04-18T05:35:16,{}
901728,payment_done,2024-04-18T05:37:42,{}
901796,paywall_show,2024-04-18T05:42:07,{}
901848,funnel_start,2024-04-18T05:50:35,"{""funnel_type"": ""fasting""}"
901848,profile_start,2024-04-18T05:50:49,{}
901848,email_submit,2024-04-18T05:51:18,{}
901848,paywall_show,2024-04-18T05:58:29,{}
901959,funnel_start,2024-04-18T06:18:13,"{""funnel_type"": ""activity""}"
901959,profile_start,2024-04-18T06:18:18,{}
901959,email_submit,2024-04-18T06:19:16,{}
901959,paywall_show,2024-04-18T06:30:26,{}
902072,funnel_start,2024-04-18T06:48:01,"{""funnel_type"": ""fasting""}"
902174,funnel_start,2024-04-18T07:15:41,"{""funnel_type"": ""fasting""}"
902174,profile_start,2024-04-18T07:15:50,{}
902174,email_submit,2024-04-18T07:16:05,{}
902220,funnel_start,2024-04-18T07:24:10,"{""funnel_type"": ""activity""}"
902174,paywall_show,2024-04-18T07:27:06,{}
902174,payment_done,2024-04-18T07:29:17,{}
902296,funnel_start,2024-04-18T07:42:00,"{""funnel_type"": ""yoga""}"
902296,profile_start,2024-04-18T07:42:20,{}
902296,paywall_show,2024-04-18T07:53:18,{}
902463,funnel_start,2024-04-18T08:17:56,"{""funnel_type"": ""fasting""}"
902486,funnel_start,2024-04-18T08:22:44,"{""funnel_type"": ""activity""}"
903093,funnel_start,2024-04-18T10:23:18,"{""funnel_type"": ""fasting""}"
903340,funnel_start,2024-04-18T11:09:03,"{""funnel_type"": ""fasting""}"
903343,funnel_start,2024-04-18T11:09:17,"{""funnel_type"": ""fasting""}"
903343,profile_start,2024-04-18T11:09:30,{}
903343,email_submit,2024-04-18T11:10:00,{}
903343,paywall_show,2024-04-18T11:22:38,{}
903553,experiment_exposure,2024-04-18T11:42:45,"{""experiment_name"": ""exp_8"", ""experiment_group"": ""test""}"
903553,funnel_start,2024-04-18T11:42:45,"{""funnel_type"": ""fasting""}"
903553,profile_start,2024-04-18T11:42:54,{}
903553,email_submit,2024-04-18T11:43:14,{}
903553,paywall_show,2024-04-18T11:54:12,{}
903726,funnel_start,2024-04-18T12:15:21,"{""funnel_type"": ""yoga""}"
903726,profile_start,2024-04-18T12:15:43,{}
903726,paywall_show,2024-04-18T12:23:31,{}
903820,funnel_start,2024-04-18T12:31:55,"{""funnel_type"": ""activity""}"
903820,profile_start,2024-04-18T12:32:06,{}
903820,email_submit,2024-04-18T12:32:31,{}
903820,paywall_show,2024-04-18T12:43:39,{}
904484,funnel_start,2024-04-18T14:33:06,"{""funnel_type"": ""activity""}"
904743,funnel_start,2024-04-18T15:17:04,"{""funnel_type"": ""fasting""}"
904743,profile_start,2024-04-18T15:17:19,{}
904743,email_submit,2024-04-18T15:17:32,{}
904782,funnel_start,2024-04-18T15:24:37,"{""funnel_type"": ""fasting""}"
904782,profile_start,2024-04-18T15:24:48,{}
904743,paywall_show,2024-04-18T15:25:03,{}
904917,funnel_start,2024-04-18T15:48:47,"{""funnel_type"": ""fasting""}"
904917,profile_start,2024-04-18T15:49:04,{}
904917,email_submit,2024-04-18T15:49:33,{}
904917,paywall_show,2024-04-18T15:56:31,{}
904985,funnel_start,2024-04-18T15:59:15,"{""funnel_type"": ""activity""}"
904985,profile_start,2024-04-18T15:59:26,{}
905249,funnel_start,2024-04-18T16:43:40,"{""funnel_type"": ""fasting""}"
905739,funnel_start,2024-04-18T18:04:51,"{""funnel_type"": ""fasting""}"
905860,funnel_start,2024-04-18T18:23:33,"{""funnel_type"": ""activity""}"
906039,funnel_start,2024-04-18T18:51:44,"{""funnel_type"": ""activity""}"
906039,profile_start,2024-04-18T18:51:57,{}
906039,email_submit,2024-04-18T18:52:30,{}
906039,paywall_show,2024-04-18T19:03:18,{}
906462,funnel_start,2024-04-18T19:56:31,"{""funnel_type"": ""activity""}"
906462,profile_start,2024-04-18T19:56:39,{}
906462,email_submit,2024-04-18T19:56:55,{}
906522,experiment_exposure,2024-04-18T20:04:27,"{""experiment_name"": ""exp_8"", ""experiment_group"": ""test""}"
906522,funnel_start,2024-04-18T20:04:27,"{""funnel_type"": ""fasting""}"
906462,paywall_show,2024-04-18T20:04:36,{}
906522,profile_start,2024-04-18T20:04:37,{}
906522,email_submit,2024-04-18T20:05:00,{}
906538,funnel_start,2024-04-18T20:06:35,"{""funnel_type"": ""fasting""}"
906538,profile_start,2024-04-18T20:06:43,{}
906538,email_submit,2024-04-18T20:07:19,{}
906538,paywall_show,2024-04-18T20:10:48,{}
906522,paywall_show,2024-04-18T20:12:09,{}
906911,funnel_start,2024-04-18T20:56:57,"{""funnel_type"": ""activity""}"
906985,funnel_start,2024-04-18T21:04:57,"{""funnel_type"": ""fasting""}"
906985,profile_start,2024-04-18T21:05:06,{}
907074,funnel_start,2024-04-18T21:17:19,"{""funnel_type"": ""fasting""}"
907074,profile_start,2024-04-18T21:17:24,{}
907074,email_submit,2024-04-18T21:17:34,{}
907083,funnel_start,2024-04-18T21:18:28,"{""funnel_type"": ""fasting""}"
907083,profile_start,2024-04-18T21:18:43,{}
907083,email_submit,2024-04-18T21:19:12,{}
907083,paywall_show,2024-04-18T21:24:23,{}
907074,paywall_show,2024-04-18T21:25:36,{}
907083,payment_done,2024-04-18T21:26:01,{}
907746,funnel_start,2024-04-18T22:34:28,"{""funnel_type"": ""activity""}"
907746,profile_start,2024-04-18T22:34:32,{}
907746,email_submit,2024-04-18T22:35:00,{}
907746,paywall_show,2024-04-18T22:58:56,{}
908756,funnel_start,2024-04-19T00:38:59,"{""funnel_type"": ""fasting""}"
908756,profile_start,2024-04-19T00:39:20,{}
908756,email_submit,2024-04-19T00:40:01,{}
908756,paywall_show,2024-04-19T00:54:02,{}
908877,funnel_start,2024-04-19T00:57:11,"{""funnel_type"": ""fasting""}"
908877,profile_start,2024-04-19T00:57:18,{}
908877,email_submit,2024-04-19T00:57:59,{}
908877,paywall_show,2024-04-19T01:07:56,{}
909157,funnel_start,2024-04-19T01:39:37,"{""funnel_type"": ""fasting""}"
909428,funnel_start,2024-04-19T02:27:20,"{""funnel_type"": ""activity""}"
909428,profile_start,2024-04-19T02:27:32,{}
909428,email_submit,2024-04-19T02:27:58,{}
909428,paywall_show,2024-04-19T02:32:22,{}
909891,funnel_start,2024-04-19T04:15:24,"{""funnel_type"": ""activity""}"
909891,profile_start,2024-04-19T04:15:34,{}
909891,email_submit,2024-04-19T04:15:51,{}
909952,funnel_start,2024-04-19T04:35:53,"{""funnel_type"": ""activity""}"
910079,funnel_start,2024-04-19T05:17:48,"{""funnel_type"": ""activity""}"
910079,profile_start,2024-04-19T05:17:55,{}
910142,funnel_start,2024-04-19T05:36:36,"{""funnel_type"": ""fasting""}"
910167,funnel_start,2024-04-19T05:47:01,"{""funnel_type"": ""fasting""}"
910167,profile_start,2024-04-19T05:47:06,{}
910167,email_submit,2024-04-19T05:47:16,{}
910861,funnel_start,2024-04-19T08:26:03,"{""funnel_type"": ""yoga""}"
910995,funnel_start,2024-04-19T08:50:04,"{""funnel_type"": ""fasting""}"
911166,funnel_start,2024-04-19T09:19:23,"{""funnel_type"": ""fasting""}"
911166,profile_start,2024-04-19T09:19:34,{}
911166,email_submit,2024-04-19T09:19:49,{}
911255,funnel_start,2024-04-19T09:32:21,"{""funnel_type"": ""activity""}"
911255,profile_start,2024-04-19T09:32:34,{}
911255,email_submit,2024-04-19T09:33:04,{}
911166,paywall_show,2024-04-19T09:33:48,{}
911255,paywall_show,2024-04-19T09:36:15,{}
911536,funnel_start,2024-04-19T10:17:04,"{""funnel_type"": ""activity""}"
911536,profile_start,2024-04-19T10:17:13,{}
911536,email_submit,2024-04-19T10:17:40,{}
